Id,Expected
8593,1
8594,2
8595,2
8596,1
8597,2
8598,2
8599,1
8600,0
8601,2
8602,1
8603,2
8604,1
8605,1
8606,1
8607,1
8608,1
8609,0
8610,1
8611,1
8612,1
8613,2
8614,1
8615,1
8616,0
8617,1
8618,1
8619,1
8620,2
8621,1
8622,1
8623,1
8624,1
8625,0
8626,1
8627,1
8628,1
8629,1
8630,2
8631,1
8632,1
8633,0
8634,1
8635,1
8636,1
8637,1
8638,1
8639,1
8640,2
8641,1
8642,2
8643,1
8644,1
8645,1
8646,2
8647,1
8648,1
8649,2
8650,1
8651,1
8652,1
8653,2
8654,1
8655,2
8656,1
8657,1
8658,2
8659,2
8660,1
8661,1
8662,1
8663,1
8664,1
8665,1
8666,2
8667,1
8668,1
8669,2
8670,0
8671,0
8672,2
8673,2
8674,1
8675,1
8676,1
8677,2
8678,1
8679,2
8680,2
8681,2
8682,2
8683,1
8684,2
8685,1
8686,2
8687,2
8688,0
8689,2
8690,2
8691,0
8692,2
8693,1
8694,1
8695,1
8696,1
8697,2
8698,2
8699,2
8700,1
8701,1
8702,0
8703,1
8704,1
8705,2
8706,1
8707,1
8708,1
8709,2
8710,1
8711,1
8712,1
8713,1
8714,0
8715,0
8716,1
8717,0
8718,1
8719,1
8720,1
8721,1
8722,1
8723,0
8724,1
8725,0
8726,1
8727,1
8728,1
8729,2
8730,1
8731,2
8732,1
8733,2
8734,1
8735,2
8736,1
8737,0
8738,1
8739,0
8740,1
8741,0
8742,2
8743,1
8744,1
8745,1
8746,1
8747,0
8748,1
8749,1
8750,1
8751,1
8752,1
8753,2
8754,1
8755,1
8756,2
8757,2
8758,2
8759,1
8760,2
8761,0
8762,2
8763,2
8764,2
8765,1
8766,2
8767,1
8768,2
8769,1
8770,1
8771,1
8772,1
8773,1
8774,1
8775,1
8776,1
8777,2
8778,1
8779,2
8780,1
8781,1
8782,2
8783,1
8784,1
8785,2
8786,1
8787,1
8788,1
8789,1
8790,1
8791,1
8792,2
8793,2
8794,2
8795,1
8796,1
8797,1
8798,0
8799,1
8800,2
8801,2
8802,1
8803,1
8804,1
8805,1
8806,1
8807,1
8808,1
8809,2
8810,1
8811,1
8812,1
8813,1
8814,1
8815,1
8816,0
8817,1
8818,1
8819,1
8820,1
8821,2
8822,1
8823,2
8824,2
8825,0
8826,2
8827,2
8828,1
8829,1
8830,1
8831,2
8832,2
8833,1
8834,2
8835,1
8836,1
8837,1
8838,2
8839,1
8840,1
8841,2
8842,1
8843,0
8844,1
8845,0
8846,2
8847,1
8848,2
8849,0
8850,1
8851,1
8852,1
8853,0
8854,2
8855,1
8856,1
8857,1
8858,1
8859,1
8860,1
8861,1
8862,2
8863,1
8864,1
8865,1
8866,1
8867,1
8868,1
8869,2
8870,2
8871,2
8872,1
8873,1
8874,0
8875,1
8876,1
8877,1
8878,1
8879,2
8880,1
8881,1
8882,1
8883,2
8884,0
8885,1
8886,2
8887,2
8888,1
8889,1
8890,2
8891,1
8892,1
8893,0
8894,2
8895,1
8896,1
8897,2
8898,1
8899,1
8900,1
8901,2
8902,1
8903,1
8904,1
8905,1
8906,1
8907,1
8908,2
8909,2
8910,2
8911,2
8912,1
8913,2
8914,1
8915,1
8916,1
8917,1
8918,1
8919,2
8920,1
8921,1
8922,1
8923,2
8924,1
8925,1
8926,1
8927,1
8928,0
8929,1
8930,2
8931,1
8932,1
8933,1
8934,1
8935,1
8936,2
8937,1
8938,1
8939,0
8940,2
8941,1
8942,2
8943,1
8944,1
8945,2
8946,1
8947,1
8948,1
8949,1
8950,2
8951,1
8952,1
8953,2
8954,1
8955,1
8956,1
8957,2
8958,1
8959,1
8960,1
8961,1
8962,1
8963,2
8964,1
8965,1
8966,2
8967,0
8968,1
8969,1
8970,1
8971,2
8972,2
8973,1
8974,1
8975,1
8976,2
8977,2
8978,1
8979,2
8980,1
8981,1
8982,2
8983,2
8984,1
8985,1
8986,0
8987,2
8988,2
8989,1
8990,2
8991,1
8992,1
8993,1
8994,1
8995,2
8996,1
8997,1
8998,0
8999,1
9000,1
9001,1
9002,2
9003,1
9004,1
9005,1
9006,0
9007,0
9008,1
9009,0
9010,1
9011,2
9012,1
9013,1
9014,1
9015,1
9016,1
9017,1
9018,2
9019,1
9020,2
9021,1
9022,2
9023,1
9024,1
9025,1
9026,1
9027,1
9028,2
9029,1
9030,1
9031,1
9032,1
9033,1
9034,1
9035,1
9036,2
9037,1
9038,1
9039,2
9040,2
9041,1
9042,1
9043,0
9044,1
9045,1
9046,1
9047,1
9048,2
9049,1
9050,1
9051,1
9052,1
9053,1
9054,2
9055,1
9056,1
9057,1
9058,2
9059,1
9060,1
9061,1
9062,2
9063,1
9064,2
9065,0
9066,1
9067,1
9068,1
9069,2
9070,2
9071,1
9072,2
9073,1
9074,1
9075,2
9076,2
9077,1
9078,1
9079,0
9080,2
9081,2
9082,1
9083,0
9084,1
9085,2
9086,0
9087,1
9088,0
9089,1
9090,2
9091,2
9092,1
9093,2
9094,2
9095,0
9096,1
9097,1
9098,1
9099,2
9100,1
9101,0
9102,1
9103,1
9104,1
9105,0
9106,1
9107,1
9108,1
9109,2
9110,1
9111,2
9112,2
9113,1
9114,1
9115,1
9116,1
9117,1
9118,0
9119,1
9120,1
9121,2
9122,1
9123,2
9124,2
9125,1
9126,1
9127,1
9128,0
9129,2
9130,1
9131,1
9132,1
9133,2
9134,1
9135,1
9136,2
9137,1
9138,2
9139,1
9140,1
9141,1
9142,1
9143,1
9144,1
9145,1
9146,0
9147,1
9148,1
9149,1
9150,0
9151,1
9152,1
9153,2
9154,1
9155,1
9156,1
9157,1
9158,2
9159,2
9160,1
9161,1
9162,2
9163,2
9164,1
9165,1
9166,1
9167,2
9168,1
9169,2
9170,1
9171,1
9172,1
9173,1
9174,2
9175,0
9176,1
9177,0
9178,1
9179,1
9180,1
9181,1
9182,1
9183,0
9184,2
9185,2
9186,2
9187,2
9188,1
9189,1
9190,0
9191,2
9192,1
9193,1
9194,1
9195,2
9196,1
9197,1
9198,2
9199,1
9200,1
9201,2
9202,0
9203,1
9204,2
9205,1
9206,2
9207,2
9208,1
9209,0
9210,1
9211,0
9212,1
9213,2
9214,2
9215,1
9216,1
9217,1
9218,1
9219,2
9220,1
9221,1
9222,0
9223,2
9224,0
9225,1
9226,1
9227,1
9228,1
9229,1
9230,2
9231,1
9232,1
9233,1
9234,1
9235,2
9236,2
9237,1
9238,1
9239,1
9240,1
9241,2
9242,1
9243,2
9244,2
9245,2
9246,2
9247,0
9248,1
9249,1
9250,1
9251,1
9252,1
9253,0
9254,1
9255,2
9256,1
9257,1
9258,2
9259,1
9260,2
9261,0
9262,1
9263,2
9264,2
9265,1
9266,1
9267,2
9268,2
9269,2
9270,1
9271,1
9272,1
9273,1
9274,1
9275,2
9276,2
9277,1
9278,1
9279,1
9280,2
9281,2
9282,1
9283,1
9284,2
9285,1
9286,1
9287,1
9288,2
9289,1
9290,1
9291,2
9292,1
9293,1
9294,1
9295,1
9296,1
9297,1
9298,2
9299,1
9300,1
9301,1
9302,2
9303,1
9304,2
9305,2
9306,2
9307,1
9308,1
9309,1
9310,2
9311,1
9312,1
9313,1
9314,1
9315,2
9316,1
9317,2
9318,1
9319,2
9320,2
9321,1
9322,1
9323,1
9324,1
9325,1
9326,1
9327,2
9328,1
9329,0
9330,2
9331,1
9332,0
9333,1
9334,1
9335,1
9336,0
9337,1
9338,0
9339,1
9340,1
9341,0
9342,2
9343,2
9344,2
9345,0
9346,2
9347,2
9348,2
9349,2
9350,0
9351,1
9352,1
9353,2
9354,2
9355,1
9356,1
9357,1
9358,1
9359,2
9360,2
9361,1
9362,1
9363,1
9364,0
9365,2
9366,0
9367,2
9368,2
9369,1
9370,1
9371,1
9372,1
9373,0
9374,2
9375,1
9376,2
9377,0
9378,1
9379,2
9380,0
9381,1
9382,1
9383,1
9384,1
9385,1
9386,0
9387,2
9388,1
9389,1
9390,2
9391,0
9392,2
9393,2
9394,1
9395,1
9396,1
9397,1
9398,0
9399,2
9400,1
9401,1
9402,1
9403,1
9404,1
9405,1
9406,1
9407,2
9408,1
9409,0
9410,1
9411,1
9412,2
9413,1
9414,2
9415,2
9416,1
9417,1
9418,2
9419,1
9420,1
9421,1
9422,1
9423,1
9424,1
9425,1
9426,0
9427,1
9428,1
9429,0
9430,1
9431,2
9432,1
9433,2
9434,0
9435,2
9436,0
9437,1
9438,1
9439,1
9440,1
9441,1
9442,2
9443,0
9444,1
9445,0
9446,1
9447,0
9448,1
9449,2
9450,0
9451,1
9452,2
9453,1
9454,1
9455,1
9456,0
9457,2
9458,0
9459,1
9460,0
9461,1
9462,1
9463,1
9464,1
9465,1
9466,1
9467,0
9468,2
9469,2
9470,2
9471,1
9472,0
9473,1
9474,1
9475,2
9476,0
9477,1
9478,1
9479,1
9480,1
9481,1
9482,2
9483,2
9484,1
9485,1
9486,1
9487,1
9488,1
9489,1
9490,2
9491,2
9492,1
9493,1
9494,1
9495,1
9496,1
9497,1
9498,1
9499,1
9500,0
9501,0
9502,2
9503,0
9504,1
9505,1
9506,1
9507,1
9508,1
9509,1
9510,1
9511,2
9512,2
9513,1
9514,2
9515,2
9516,1
9517,2
9518,2
9519,1
9520,2
9521,1
9522,1
9523,1
9524,1
9525,1
9526,2
9527,2
9528,1
9529,2
9530,1
9531,1
9532,1
9533,0
9534,1
9535,1
9536,1
9537,1
9538,2
9539,1
9540,0
9541,1
9542,1
9543,1
9544,1
9545,2
9546,1
9547,2
9548,1
9549,1
9550,2
9551,1
9552,2
9553,2
9554,2
9555,1
9556,2
9557,1
9558,0
9559,1
9560,1
9561,1
9562,1
9563,2
9564,2
9565,1
9566,1
9567,1
9568,2
9569,1
9570,1
9571,1
9572,2
9573,1
9574,1
9575,1
9576,2
9577,1
9578,1
9579,1
9580,2
9581,0
9582,2
9583,2
9584,1
9585,1
9586,2
9587,2
9588,1
9589,0
9590,1
9591,2
9592,2
9593,1
9594,0
9595,1
9596,1
9597,2
9598,1
9599,1
9600,1
9601,1
9602,2
9603,1
9604,2
9605,1
9606,1
9607,1
9608,1
9609,1
9610,2
9611,1
9612,1
9613,1
9614,1
9615,1
9616,1
9617,1
9618,2
9619,1
9620,2
9621,0
9622,1
9623,1
9624,2
9625,1
9626,2
9627,1
9628,2
9629,1
9630,0
9631,2
9632,1
9633,1
9634,1
9635,1
9636,1
9637,1
9638,1
9639,1
9640,2
9641,1
9642,1
9643,1
9644,2
9645,2
9646,1
9647,1
9648,2
9649,1
9650,2
9651,0
9652,1
9653,2
9654,1
9655,1
9656,1
9657,1
9658,2
9659,1
9660,0
9661,0
9662,1
9663,2
9664,1
9665,1
9666,1
9667,1
9668,1
9669,1
9670,2
9671,1
9672,0
9673,0
9674,1
9675,1
9676,2
9677,1
9678,2
9679,1
9680,1
9681,1
9682,1
9683,1
9684,2
9685,1
9686,1
9687,1
9688,1
9689,1
9690,1
9691,1
9692,1
9693,1
9694,1
9695,2
9696,0
9697,1
9698,1
9699,0
9700,0
9701,1
9702,1
9703,1
9704,1
9705,2
9706,2
9707,0
9708,1
9709,1
9710,1
9711,1
9712,2
9713,2
9714,1
9715,1
9716,2
9717,1
9718,1
9719,0
9720,1
9721,1
9722,1
9723,1
9724,1
9725,2
9726,0
9727,1
9728,0
9729,1
9730,2
9731,1
9732,1
9733,1
9734,1
9735,1
9736,1
9737,2
9738,2
9739,0
9740,1
9741,2
9742,1
9743,1
9744,1
9745,2
9746,1
9747,1
9748,0
9749,1
9750,1
9751,1
9752,1
9753,1
9754,2
9755,2
9756,1
9757,1
9758,1
9759,1
9760,1
9761,1
9762,1
9763,1
9764,1
9765,1
9766,1
9767,2
9768,1
9769,2
9770,1
9771,0
9772,1
9773,1
9774,0
9775,1
9776,2
9777,2
9778,1
9779,1
9780,1
9781,2
9782,2
9783,2
9784,1
9785,1
9786,2
9787,1
9788,1
9789,2
9790,1
9791,1
9792,0
9793,1
9794,2
9795,1
9796,1
9797,1
9798,1
9799,2
9800,1
9801,2
9802,1
9803,2
9804,0
9805,1
9806,0
9807,1
9808,1
9809,2
9810,1
9811,1
9812,1
9813,2
9814,1
9815,2
9816,2
9817,2
9818,1
9819,1
9820,1
9821,2
9822,1
9823,2
9824,1
9825,1
9826,2
9827,1
9828,1
9829,1
9830,2
9831,2
9832,2
9833,1
9834,1
9835,0
9836,1
9837,1
9838,1
9839,1
9840,1
9841,1
9842,1
9843,1
9844,1
9845,1
9846,1
9847,1
9848,1
9849,2
9850,2
9851,1
9852,1
9853,0
9854,2
9855,2
9856,0
9857,2
9858,2
9859,2
9860,1
9861,2
9862,1
9863,0
9864,1
9865,0
9866,2
9867,1
9868,2
9869,2
9870,1
9871,1
9872,1
9873,1
9874,2
9875,1
9876,2
9877,0
9878,1
9879,1
9880,1
9881,2
9882,1
9883,1
9884,1
9885,1
9886,1
9887,2
9888,1
9889,2
9890,2
9891,2
9892,1
9893,1
9894,1
9895,2
9896,1
9897,1
9898,0
9899,1
9900,0
9901,1
9902,0
9903,1
9904,1
9905,2
9906,2
9907,1
9908,2
9909,1
9910,1
9911,2
9912,1
9913,1
9914,2
9915,1
9916,1
9917,2
9918,2
9919,1
9920,2
9921,1
9922,1
9923,0
9924,1
9925,1
9926,1
9927,1
9928,1
9929,1
9930,1
9931,0
9932,1
9933,1
9934,1
9935,2
9936,1
9937,1
9938,2
9939,2
9940,1
9941,2
9942,1
9943,0
9944,2
9945,1
9946,1
9947,1
9948,2
9949,1
9950,1
9951,1
9952,2
9953,1
9954,2
9955,0
9956,1
9957,1
9958,2
9959,2
9960,0
9961,1
9962,1
9963,1
9964,1
9965,0
9966,1
9967,2
9968,0
9969,1
9970,2
9971,2
9972,2
9973,1
9974,2
9975,1
9976,1
9977,1
9978,1
9979,1
9980,0
9981,1
9982,2
9983,0
9984,1
9985,1
9986,1
9987,1
9988,2
9989,1
9990,2
9991,2
9992,2
9993,2
9994,1
9995,2
9996,1
9997,1
9998,1
9999,1
10000,2
10001,2
10002,1
10003,2
10004,1
10005,1
10006,1
10007,1
10008,1
10009,1
10010,1
10011,2
10012,1
10013,0
10014,1
10015,2
10016,2
10017,0
10018,2
10019,1
10020,1
10021,1
10022,2
10023,2
10024,1
10025,1
10026,1
10027,1
10028,2
10029,1
10030,2
10031,0
10032,2
10033,2
10034,2
10035,1
10036,1
10037,2
10038,1
10039,1
10040,1
10041,2
10042,1
10043,2
10044,2
10045,1
10046,1
10047,1
10048,1
10049,1
10050,2
10051,1
10052,1
10053,1
10054,2
10055,1
10056,0
10057,1
10058,1
10059,2
10060,2
10061,1
10062,1
10063,2
10064,1
10065,1
10066,1
10067,1
10068,0
10069,1
10070,1
10071,1
10072,2
10073,1
10074,1
10075,1
10076,1
10077,2
10078,1
10079,1
10080,1
10081,2
10082,0
10083,1
10084,1
10085,1
10086,1
10087,1
10088,1
10089,0
10090,0
10091,2
10092,1
10093,1
10094,1
10095,1
10096,1
10097,2
10098,1
10099,1
10100,1
10101,1
10102,1
10103,1
10104,2
10105,1
10106,1
10107,2
10108,2
10109,1
10110,2
10111,1
10112,0
10113,1
10114,1
10115,2
10116,1
10117,1
10118,1
10119,1
10120,1
10121,1
10122,1
10123,2
10124,2
10125,1
10126,1
10127,2
10128,1
10129,1
10130,2
10131,0
10132,1
10133,1
10134,1
10135,2
10136,1
10137,1
10138,1
10139,1
10140,2
10141,2
10142,1
10143,0
10144,2
10145,1
10146,1
10147,1
10148,1
10149,1
10150,1
10151,0
10152,2
10153,2
10154,1
10155,0
10156,0
10157,1
10158,1
10159,2
10160,1
10161,2
10162,1
10163,1
10164,2
10165,2
10166,2
10167,1
10168,1
10169,1
10170,1
10171,2
10172,2
10173,1
10174,2
10175,1
10176,1
10177,2
10178,0
10179,1
10180,2
10181,1
10182,1
10183,1
10184,1
10185,1
10186,1
10187,0
10188,2
10189,1
10190,2
10191,1
10192,0
10193,1
10194,2
10195,1
10196,1
10197,2
10198,2
10199,1
10200,1
10201,1
10202,1
10203,2
10204,2
10205,2
10206,1
10207,1
10208,1
10209,1
10210,1
10211,1
10212,2
10213,2
10214,1
10215,1
10216,2
10217,1
10218,2
10219,2
10220,1
10221,1
10222,1
10223,1
10224,1
10225,1
10226,2
10227,2
10228,2
10229,2
10230,0
10231,1
10232,1
10233,1
10234,1
10235,1
10236,2
10237,1
10238,2
10239,1
10240,1
10241,1
10242,2
10243,2
10244,2
10245,0
10246,0
10247,1
10248,2
10249,1
10250,1
10251,2
10252,1
10253,2
10254,2
10255,2
10256,1
10257,1
10258,1
10259,1
10260,1
10261,2
10262,2
10263,1
10264,1
10265,1
10266,2
10267,1
10268,1
10269,1
10270,2
10271,0
10272,2
10273,2
10274,1
10275,1
10276,2
10277,1
10278,1
10279,0
10280,1
10281,1
10282,1
10283,2
10284,1
10285,1
10286,1
10287,1
10288,2
10289,1
10290,1
10291,2
10292,1
10293,1
10294,1
10295,2
10296,1
10297,1
10298,1
10299,1
10300,1
10301,0
10302,1
10303,1
10304,1
10305,0
10306,1
10307,2
10308,1
10309,2
10310,2
10311,1
10312,1
10313,0
10314,1
10315,1
10316,0
10317,1
10318,2
10319,2
10320,1
10321,2
10322,1
10323,2
10324,1
10325,1
10326,1
10327,1
10328,2
10329,0
10330,1
10331,1
10332,2
10333,0
10334,1
10335,2
10336,2
10337,1
10338,2
10339,1
10340,1
10341,1
10342,1
10343,2
10344,1
10345,1
10346,2
10347,1
10348,0
10349,2
10350,2
10351,1
10352,1
10353,2
10354,1
10355,2
10356,2
10357,0
10358,1
10359,2
10360,0
10361,2
10362,1
10363,1
10364,1
10365,1
10366,1
10367,1
10368,1
10369,1
10370,2
10371,1
10372,1
10373,2
10374,2
10375,2
10376,1
10377,2
10378,2
10379,2
10380,2
10381,1
10382,2
10383,0
10384,1
10385,2
10386,1
10387,2
10388,2
10389,1
10390,1
10391,2
10392,2
10393,1
10394,2
10395,2
10396,1
10397,1
10398,2
10399,2
10400,2
10401,1
10402,1
10403,1
10404,0
10405,2
10406,2
10407,2
10408,1
10409,1
10410,1
10411,1
10412,0
10413,2
10414,2
10415,2
10416,1
10417,1
10418,1
10419,1
10420,2
10421,2
10422,1
10423,0
10424,1
10425,1
10426,1
10427,1
10428,1
10429,1
10430,1
10431,2
10432,2
10433,1
10434,1
10435,0
10436,1
10437,1
10438,1
10439,1
10440,1
10441,2
10442,1
10443,0
10444,2
10445,2
10446,1
10447,1
10448,1
10449,1
10450,0
10451,1
10452,1
10453,1
10454,2
10455,0
10456,1
10457,2
10458,1
10459,2
10460,0
10461,1
10462,0
10463,1
10464,1
10465,2
10466,0
10467,1
10468,2
10469,1
10470,2
10471,1
10472,1
10473,1
10474,1
10475,2
10476,1
10477,1
10478,2
10479,2
10480,0
10481,1
10482,2
10483,1
10484,0
10485,1
10486,1
10487,1
10488,1
10489,2
10490,1
10491,1
10492,2
10493,1
10494,0
10495,1
10496,1
10497,2
10498,1
10499,2
10500,1
10501,1
10502,2
10503,2
10504,2
10505,2
10506,1
10507,2
10508,1
10509,1
10510,0
10511,1
10512,1
10513,1
10514,2
10515,1
10516,2
10517,0
10518,1
10519,1
10520,2
10521,0
10522,1
10523,0
10524,0
10525,1
10526,1
10527,2
10528,2
10529,1
10530,1
10531,2
10532,1
10533,1
10534,1
10535,1
10536,2
10537,1
10538,2
10539,2
10540,0
10541,1
10542,2
10543,2
10544,2
10545,1
10546,0
10547,1
10548,1
10549,1
10550,1
10551,1
10552,1
10553,1
10554,2
10555,1
10556,1
10557,2
10558,2
10559,1
10560,2
10561,0
10562,1
10563,1
10564,1
10565,1
10566,1
10567,0
10568,0
10569,1
10570,1
10571,1
10572,1
10573,2
10574,1
10575,1
10576,1
10577,1
10578,1
10579,1
10580,1
10581,2
10582,1
10583,2
10584,1
10585,2
10586,1
10587,0
10588,1
10589,2
10590,1
10591,1
10592,0
10593,1
10594,1
10595,1
10596,0
10597,1
10598,2
10599,2
10600,1
10601,1
10602,1
10603,0
10604,1
10605,2
10606,1
10607,1
10608,1
10609,0
10610,1
10611,1
10612,1
10613,1
10614,1
10615,2
10616,2
10617,1
10618,2
10619,1
10620,1
10621,1
10622,1
10623,1
10624,0
10625,0
10626,2
10627,1
10628,0
10629,2
10630,0
10631,2
10632,1
10633,2
10634,1
10635,1
10636,2
10637,2
10638,1
10639,1
10640,1
10641,2
10642,2
10643,2
10644,2
10645,1
10646,2
10647,1
10648,2
10649,1
10650,2
10651,1
10652,2
10653,1
10654,0
10655,2
10656,1
10657,1
10658,1
10659,1
10660,1
10661,2
10662,2
10663,1
10664,2
10665,1
10666,2
10667,1
10668,1
10669,1
10670,1
10671,1
10672,1
10673,1
10674,1
10675,1
10676,1
10677,2
10678,0
10679,1
10680,1
10681,1
10682,2
10683,0
10684,2
10685,1
10686,1
10687,1
10688,2
10689,1
10690,2
10691,2
10692,1
10693,0
10694,1
10695,1
10696,1
10697,2
10698,1
10699,1
10700,1
10701,1
10702,2
10703,1
10704,0
10705,2
10706,1
10707,1
10708,1
10709,1
10710,2
10711,0
10712,1
10713,2
10714,1
10715,1
10716,2
10717,1
10718,0
10719,1
10720,1
10721,1
10722,2
10723,2
10724,0
10725,1
10726,1
10727,2
10728,2
10729,1
10730,2
10731,1
10732,1
10733,1
10734,2
10735,2
10736,1
10737,1
10738,1
10739,2
10740,2
10741,0
10742,1
10743,2
10744,2
10745,2
10746,2
10747,1
10748,1
10749,1
10750,1
10751,2
10752,2
10753,0
10754,2
10755,0
10756,1
10757,1
10758,2
10759,0
10760,2
10761,1
10762,2
10763,1
10764,1
10765,1
10766,1
10767,1
10768,1
10769,2
10770,1
10771,2
10772,1
10773,2
10774,1
10775,1
10776,0
10777,1
10778,2
10779,1
10780,1
10781,1
10782,1
10783,1
10784,1
10785,1
10786,1
10787,1
10788,1
10789,1
10790,1
10791,2
10792,1
10793,0
10794,1
10795,1
10796,2
10797,0
10798,1
10799,1
10800,2
10801,1
10802,0
10803,1
10804,1
10805,1
10806,1
10807,1
10808,2
10809,2
10810,2
10811,2
10812,1
10813,1
10814,0
10815,1
10816,1
10817,1
10818,1
10819,1
10820,0
10821,1
10822,0
10823,1
10824,2
10825,1
10826,1
10827,2
10828,1
10829,2
10830,0
10831,0
10832,1
10833,2
10834,1
10835,2
10836,1
10837,1
10838,2
10839,0
10840,1
10841,2
10842,1
10843,1
10844,1
10845,1
10846,1
10847,0
10848,1
10849,1
10850,1
10851,1
10852,1
10853,0
10854,0
10855,1
10856,1
10857,1
10858,0
10859,0
10860,1
10861,1
10862,1
10863,2
10864,1
10865,2
10866,2
10867,2
10868,1
10869,1
10870,1
10871,0
10872,2
10873,1
10874,1
10875,2
10876,1
10877,1
10878,2
10879,1
10880,1
10881,0
10882,1
10883,2
10884,1
10885,1
10886,1
10887,0
10888,1
10889,2
10890,1
10891,1
10892,2
10893,2
10894,2
10895,1
10896,2
10897,1
10898,1
10899,0
10900,1
10901,2
10902,1
10903,1
10904,1
10905,1
10906,2
10907,2
10908,1
10909,2
10910,1
10911,2
10912,1
10913,1
10914,0
10915,1
10916,2
10917,1
10918,2
10919,1
10920,2
10921,2
10922,2
10923,1
10924,0
10925,0
10926,1
10927,1
10928,2
10929,1
10930,2
10931,1
10932,0
10933,1
10934,1
10935,1
10936,1
10937,1
10938,2
10939,1
10940,1
10941,2
10942,1
10943,1
10944,2
10945,2
10946,2
10947,2
10948,1
10949,0
10950,1
10951,1
10952,1
10953,1
10954,2
10955,1
10956,1
10957,1
10958,1
10959,1
10960,0
10961,1
10962,1
10963,2
10964,1
10965,2
10966,1
10967,1
10968,1
10969,1
10970,1
10971,1
10972,2
10973,1
10974,1
10975,1
10976,1
10977,1
10978,2
10979,1
10980,1
10981,2
10982,1
10983,2
10984,0
10985,2
10986,1
10987,1
10988,1
10989,1
10990,1
10991,2
10992,1
10993,1
10994,1
10995,1
10996,0
10997,2
10998,1
10999,2
11000,1
11001,0
11002,1
11003,1
11004,1
11005,1
11006,1
11007,1
11008,1
11009,1
11010,1
11011,1
11012,1
11013,2
11014,1
11015,1
11016,1
11017,2
11018,1
11019,1
11020,2
11021,2
11022,2
11023,2
11024,1
11025,1
11026,0
11027,1
11028,1
11029,1
11030,2
11031,1
11032,1
11033,1
11034,2
11035,1
11036,0
11037,1
11038,2
11039,2
11040,1
11041,1
11042,1
11043,0
11044,1
11045,1
11046,1
11047,1
11048,1
11049,2
11050,2
11051,1
11052,0
11053,1
11054,0
11055,1
11056,1
11057,1
11058,2
11059,2
11060,1
11061,1
11062,2
11063,1
11064,1
11065,2
11066,1
11067,2
11068,1
11069,1
11070,2
11071,1
11072,2
11073,1
11074,2
11075,1
11076,1
11077,1
11078,1
11079,2
11080,2
11081,2
11082,1
11083,1
11084,2
11085,1
11086,2
11087,1
11088,1
11089,1
11090,1
11091,1
11092,1
11093,0
11094,1
11095,2
11096,1
11097,1
11098,1
11099,2
11100,1
11101,1
11102,1
11103,1
11104,1
11105,1
11106,1
11107,1
11108,1
11109,2
11110,0
11111,2
11112,1
11113,1
11114,1
11115,2
11116,1
11117,1
11118,1
11119,1
11120,1
11121,1
11122,1
11123,1
11124,1
11125,2
11126,2
11127,1
11128,1
11129,1
11130,0
11131,2
11132,2
11133,1
11134,1
11135,1
11136,2
11137,2
11138,2
11139,1
11140,1
11141,2
11142,1
11143,1
11144,0
11145,1
11146,1
11147,2
11148,1
11149,1
11150,1
11151,2
11152,2
11153,2
11154,2
11155,1
11156,2
11157,1
11158,2
11159,1
11160,2
11161,1
11162,1
11163,2
11164,1
11165,0
11166,1
11167,2
11168,1
11169,1
11170,2
11171,1
11172,2
11173,1
11174,0
11175,2
11176,2
11177,0
11178,1
11179,2
11180,2
11181,1
11182,2
11183,2
11184,1
11185,1
11186,2
11187,1
11188,1
11189,1
11190,2
11191,1
11192,0
11193,1
11194,0
11195,1
11196,0
11197,1
11198,1
11199,2
11200,1
11201,1
11202,2
11203,1
11204,1
11205,2
11206,1
11207,1
11208,1
11209,1
11210,1
11211,1
11212,1
11213,1
11214,0
11215,1
11216,2
11217,1
11218,1
11219,1
11220,2
11221,2
11222,2
11223,2
11224,2
11225,2
11226,2
11227,0
11228,2
11229,1
11230,1
11231,2
11232,0
11233,2
11234,1
11235,1
11236,1
11237,1
11238,2
11239,2
11240,1
11241,1
11242,1
11243,1
11244,1
11245,1
11246,1
11247,1
11248,2
11249,2
11250,1
11251,1
11252,1
11253,0
11254,1
11255,1
11256,0
11257,1
11258,2
11259,2
11260,1
11261,2
11262,1
11263,1
11264,0
11265,1
11266,0
11267,2
11268,1
11269,1
11270,1
11271,0
11272,1
11273,2
11274,0
11275,2
11276,2
11277,2
11278,1
11279,2
11280,1
11281,1
11282,1
11283,2
11284,2
11285,2
11286,1
11287,2
11288,1
11289,0
11290,1
11291,2
11292,1
11293,1
11294,0
11295,2
11296,1
11297,1
11298,1
11299,1
11300,1
11301,2
11302,1
11303,2
11304,2
11305,1
11306,2
11307,2
11308,1
11309,2
11310,2
11311,1
11312,1
11313,0
11314,2
11315,1
11316,1
11317,1
11318,0
11319,1
11320,2
11321,1
11322,0
11323,1
11324,2
11325,2
11326,1
11327,1
11328,1
11329,1
11330,2
11331,2
11332,0
11333,2
11334,0
11335,1
11336,1
11337,0
11338,1
11339,2
11340,1
11341,2
11342,1
11343,1
11344,2
11345,1
11346,2
11347,1
11348,1
11349,1
11350,2
11351,2
11352,1
11353,2
11354,2
11355,2
11356,2
11357,1
11358,2
11359,2
11360,1
11361,1
11362,2
11363,2
11364,2
11365,1
11366,1
11367,1
11368,1
11369,2
11370,1
11371,1
11372,1
11373,1
11374,1
11375,0
11376,0
11377,1
11378,2
11379,2
11380,1
11381,2
11382,2
11383,1
11384,1
11385,2
11386,2
11387,2
11388,1
11389,1
11390,0
